"","symbol","section","sub.section","group","date","Cap Ex as a % of Sales","Free Cash Flow Growth % YOY","Free Cash Flow/Net Income","Free Cash Flow/Sales %","Operating Cash Flow Growth % YOY"
"4884","CVS","Cash Flow","Cash Flow Ratios",52,2011-12-01,NA,NA,NA,3.72,NA
"4885","CVS","Cash Flow","Cash Flow Ratios",52,2012-12-01,NA,NA,NA,3.77,NA
"4886","CVS","Cash Flow","Cash Flow Ratios",52,2013-12-01,NA,NA,NA,3,NA
"4887","CVS","Cash Flow","Cash Flow Ratios",52,2014-12-01,NA,NA,NA,4.31,NA
"4888","CVS","Cash Flow","Cash Flow Ratios",52,2015-12-01,NA,NA,NA,3.94,NA
"4889","CVS","Cash Flow","Cash Flow Ratios",52,2016-12-01,NA,NA,NA,4.42,NA
"4890","CVS","Cash Flow","Cash Flow Ratios",52,2017-12-01,NA,NA,NA,3.3,NA
"4891","CVS","Cash Flow","Cash Flow Ratios",53,2008-12-01,NA,NA,0.55,NA,NA
"4892","CVS","Cash Flow","Cash Flow Ratios",53,2009-12-01,NA,NA,0.4,NA,NA
"4893","CVS","Cash Flow","Cash Flow Ratios",53,2010-12-01,NA,NA,0.81,NA,NA
"4894","CVS","Cash Flow","Cash Flow Ratios",53,2011-12-01,NA,NA,1.15,NA,NA
"4895","CVS","Cash Flow","Cash Flow Ratios",53,2012-12-01,NA,NA,1.2,NA,NA
"4896","CVS","Cash Flow","Cash Flow Ratios",53,2013-12-01,NA,NA,0.83,NA,NA
"4897","CVS","Cash Flow","Cash Flow Ratios",53,2014-12-01,NA,NA,1.29,NA,NA
"4898","CVS","Cash Flow","Cash Flow Ratios",53,2015-12-01,NA,NA,1.15,NA,NA
"4899","CVS","Cash Flow","Cash Flow Ratios",53,2016-12-01,NA,NA,1.48,NA,NA
"4900","CVS","Cash Flow","Cash Flow Ratios",53,2017-12-01,NA,NA,0.92,NA,NA
"4901","CVX","Cash Flow","Cash Flow Ratios",49,2008-12-01,NA,NA,NA,NA,NA
"4902","CVX","Cash Flow","Cash Flow Ratios",49,2009-12-01,NA,NA,NA,NA,NA
"4903","CVX","Cash Flow","Cash Flow Ratios",49,2010-12-01,NA,NA,NA,NA,NA
"4904","CVX","Cash Flow","Cash Flow Ratios",49,2011-12-01,NA,NA,NA,NA,NA
"4905","CVX","Cash Flow","Cash Flow Ratios",49,2012-12-01,NA,NA,NA,NA,-556
"4906","CVX","Cash Flow","Cash Flow Ratios",49,2013-12-01,NA,NA,NA,NA,-982
"4907","CVX","Cash Flow","Cash Flow Ratios",49,2014-12-01,NA,NA,NA,NA,NA
"4908","CVX","Cash Flow","Cash Flow Ratios",49,2015-12-01,NA,NA,NA,NA,NA
"4909","CVX","Cash Flow","Cash Flow Ratios",49,2016-12-01,NA,NA,NA,NA,NA
"4910","CVX","Cash Flow","Cash Flow Ratios",49,2017-12-01,NA,NA,NA,NA,NA
"4911","CVX","Cash Flow","Cash Flow Ratios",50,2008-12-01,NA,NA,NA,NA,NA
"4912","CVX","Cash Flow","Cash Flow Ratios",50,2009-12-01,NA,NA,NA,NA,NA
"4913","CVX","Cash Flow","Cash Flow Ratios",50,2010-12-01,NA,NA,NA,NA,NA
"4914","CVX","Cash Flow","Cash Flow Ratios",50,2011-12-01,NA,NA,NA,NA,NA
"4915","CVX","Cash Flow","Cash Flow Ratios",50,2012-12-01,NA,NA,NA,NA,NA
"4916","CVX","Cash Flow","Cash Flow Ratios",50,2013-12-01,NA,NA,NA,NA,NA
"4917","CVX","Cash Flow","Cash Flow Ratios",50,2014-12-01,NA,NA,NA,NA,NA
"4918","CVX","Cash Flow","Cash Flow Ratios",50,2015-12-01,NA,NA,NA,NA,NA
"4919","CVX","Cash Flow","Cash Flow Ratios",50,2016-12-01,NA,NA,NA,NA,NA
"4920","CVX","Cash Flow","Cash Flow Ratios",50,2017-12-01,NA,NA,NA,NA,NA
"4921","CVX","Cash Flow","Cash Flow Ratios",51,2008-12-01,7.35,NA,NA,NA,NA
"4922","CVX","Cash Flow","Cash Flow Ratios",51,2009-12-01,11.79,NA,NA,NA,NA
"4923","CVX","Cash Flow","Cash Flow Ratios",51,2010-12-01,9.9,NA,NA,NA,NA
"4924","CVX","Cash Flow","Cash Flow Ratios",51,2011-12-01,10.84,NA,NA,NA,NA
"4925","CVX","Cash Flow","Cash Flow Ratios",51,2012-12-01,13.42,NA,NA,NA,NA
"4926","CVX","Cash Flow","Cash Flow Ratios",51,2013-12-01,17.25,NA,NA,NA,NA
"4927","CVX","Cash Flow","Cash Flow Ratios",51,2014-12-01,17.66,NA,NA,NA,NA
"4928","CVX","Cash Flow","Cash Flow Ratios",51,2015-12-01,22.71,NA,NA,NA,NA
"4929","CVX","Cash Flow","Cash Flow Ratios",51,2016-12-01,16.43,NA,NA,NA,NA
"4930","CVX","Cash Flow","Cash Flow Ratios",51,2017-12-01,9.95,NA,NA,NA,NA
"4931","CVX","Cash Flow","Cash Flow Ratios",52,2008-12-01,NA,NA,NA,3.72,NA
"4932","CVX","Cash Flow","Cash Flow Ratios",52,2009-12-01,NA,NA,NA,-0.28,NA
"4933","CVX","Cash Flow","Cash Flow Ratios",52,2010-12-01,NA,NA,NA,5.93,NA
"4934","CVX","Cash Flow","Cash Flow Ratios",52,2011-12-01,NA,NA,NA,5.97,NA
"4935","CVX","Cash Flow","Cash Flow Ratios",52,2012-12-01,NA,NA,NA,3.41,NA
"4936","CVX","Cash Flow","Cash Flow Ratios",52,2013-12-01,NA,NA,NA,-1.35,NA
"4937","CVX","Cash Flow","Cash Flow Ratios",52,2014-12-01,NA,NA,NA,-1.96,NA
"4938","CVX","Cash Flow","Cash Flow Ratios",52,2015-12-01,NA,NA,NA,-7.73,NA
"4939","CVX","Cash Flow","Cash Flow Ratios",52,2016-12-01,NA,NA,NA,-4.78,NA
"4940","CVX","Cash Flow","Cash Flow Ratios",52,2017-12-01,NA,NA,NA,5.28,NA
"4941","CVX","Cash Flow","Cash Flow Ratios",53,2008-12-01,NA,NA,0.42,NA,NA
"4942","CVX","Cash Flow","Cash Flow Ratios",53,2009-12-01,NA,NA,-0.04,NA,NA
"4943","CVX","Cash Flow","Cash Flow Ratios",53,2010-12-01,NA,NA,0.62,NA,NA
"4944","CVX","Cash Flow","Cash Flow Ratios",53,2011-12-01,NA,NA,0.54,NA,NA
"4945","CVX","Cash Flow","Cash Flow Ratios",53,2012-12-01,NA,NA,0.3,NA,NA
"4946","CVX","Cash Flow","Cash Flow Ratios",53,2013-12-01,NA,NA,-0.14,NA,NA
"4947","CVX","Cash Flow","Cash Flow Ratios",53,2014-12-01,NA,NA,-0.2,NA,NA
"4948","CVX","Cash Flow","Cash Flow Ratios",53,2015-12-01,NA,NA,-2.19,NA,NA
"4949","CVX","Cash Flow","Cash Flow Ratios",53,2016-12-01,NA,NA,10.59,NA,NA
"4950","CVX","Cash Flow","Cash Flow Ratios",53,2017-12-01,NA,NA,0.77,NA,NA
"4951","CXO","Cash Flow","Cash Flow Ratios",49,2008-12-01,NA,NA,NA,NA,NA
"4952","CXO","Cash Flow","Cash Flow Ratios",49,2009-12-01,NA,NA,NA,NA,-814
"4953","CXO","Cash Flow","Cash Flow Ratios",49,2010-12-01,NA,NA,NA,NA,NA
"4954","CXO","Cash Flow","Cash Flow Ratios",49,2011-12-01,NA,NA,NA,NA,NA
"4955","CXO","Cash Flow","Cash Flow Ratios",49,2012-12-01,NA,NA,NA,NA,317
"4956","CXO","Cash Flow","Cash Flow Ratios",49,2013-12-01,NA,NA,NA,NA,NA
"4957","CXO","Cash Flow","Cash Flow Ratios",49,2014-12-01,NA,NA,NA,NA,NA
"4958","CXO","Cash Flow","Cash Flow Ratios",49,2015-12-01,NA,NA,NA,NA,NA
"4959","CXO","Cash Flow","Cash Flow Ratios",49,2016-12-01,NA,NA,NA,NA,NA
"4960","CXO","Cash Flow","Cash Flow Ratios",49,2017-12-01,NA,NA,NA,NA,NA
"4961","CXO","Cash Flow","Cash Flow Ratios",50,2008-12-01,NA,NA,NA,NA,NA
"4962","CXO","Cash Flow","Cash Flow Ratios",50,2009-12-01,NA,NA,NA,NA,NA
"4963","CXO","Cash Flow","Cash Flow Ratios",50,2010-12-01,NA,NA,NA,NA,NA
"4964","CXO","Cash Flow","Cash Flow Ratios",50,2011-12-01,NA,NA,NA,NA,NA
"4965","CXO","Cash Flow","Cash Flow Ratios",50,2012-12-01,NA,NA,NA,NA,NA
"4966","CXO","Cash Flow","Cash Flow Ratios",50,2013-12-01,NA,NA,NA,NA,NA
"4967","CXO","Cash Flow","Cash Flow Ratios",50,2014-12-01,NA,NA,NA,NA,NA
"4968","CXO","Cash Flow","Cash Flow Ratios",50,2015-12-01,NA,NA,NA,NA,NA
"4969","CXO","Cash Flow","Cash Flow Ratios",50,2016-12-01,NA,NA,NA,NA,NA
"4970","CXO","Cash Flow","Cash Flow Ratios",50,2017-12-01,NA,NA,NA,NA,NA
"4971","CXO","Cash Flow","Cash Flow Ratios",51,2008-12-01,188.87,NA,NA,NA,NA
"4972","CXO","Cash Flow","Cash Flow Ratios",51,2009-12-01,131.89,NA,NA,NA,NA
"4973","CXO","Cash Flow","Cash Flow Ratios",51,2010-12-01,250.63,NA,NA,NA,NA
"4974","CXO","Cash Flow","Cash Flow Ratios",51,2011-12-01,107.9,NA,NA,NA,NA
"4975","CXO","Cash Flow","Cash Flow Ratios",51,2012-12-01,152.43,NA,NA,NA,NA
"4976","CXO","Cash Flow","Cash Flow Ratios",51,2013-12-01,81.02,NA,NA,NA,NA
"4977","CXO","Cash Flow","Cash Flow Ratios",51,2014-12-01,97.33,NA,NA,NA,NA
"4978","CXO","Cash Flow","Cash Flow Ratios",51,2015-12-01,139.21,NA,NA,NA,NA
"4979","CXO","Cash Flow","Cash Flow Ratios",51,2016-12-01,150.33,NA,NA,NA,NA
"4980","CXO","Cash Flow","Cash Flow Ratios",51,2017-12-01,97.95,NA,NA,NA,NA
"4981","CXO","Cash Flow","Cash Flow Ratios",52,2008-12-01,NA,NA,NA,-110.29,NA
"4982","CXO","Cash Flow","Cash Flow Ratios",52,2009-12-01,NA,NA,NA,-61.5,NA
"4983","CXO","Cash Flow","Cash Flow Ratios",52,2010-12-01,NA,NA,NA,-174.1,NA
"4984","CXO","Cash Flow","Cash Flow Ratios",52,2011-12-01,NA,NA,NA,-33.76,NA
"4985","CXO","Cash Flow","Cash Flow Ratios",52,2012-12-01,NA,NA,NA,-84.43,NA
"4986","CXO","Cash Flow","Cash Flow Ratios",52,2013-12-01,NA,NA,NA,-22.31,NA
"4987","CXO","Cash Flow","Cash Flow Ratios",52,2014-12-01,NA,NA,NA,-34.41,NA
"4988","CXO","Cash Flow","Cash Flow Ratios",52,2015-12-01,NA,NA,NA,-89.46,NA
"4989","CXO","Cash Flow","Cash Flow Ratios",52,2016-12-01,NA,NA,NA,-65.65,NA
"4990","CXO","Cash Flow","Cash Flow Ratios",52,2017-12-01,NA,NA,NA,-32.41,NA
"4991","CXO","Cash Flow","Cash Flow Ratios",53,2008-12-01,NA,NA,-1.97,NA,NA
"4992","CXO","Cash Flow","Cash Flow Ratios",53,2009-12-01,NA,NA,32.05,NA,NA
"4993","CXO","Cash Flow","Cash Flow Ratios",53,2010-12-01,NA,NA,-7.25,NA,NA
"4994","CXO","Cash Flow","Cash Flow Ratios",53,2011-12-01,NA,NA,-1,NA,NA
"4995","CXO","Cash Flow","Cash Flow Ratios",53,2012-12-01,NA,NA,-3.56,NA,NA
"4996","CXO","Cash Flow","Cash Flow Ratios",53,2013-12-01,NA,NA,-2.06,NA,NA
"4997","CXO","Cash Flow","Cash Flow Ratios",53,2014-12-01,NA,NA,-1.7,NA,NA
"4998","CXO","Cash Flow","Cash Flow Ratios",53,2015-12-01,NA,NA,-24.45,NA,NA
"4999","CXO","Cash Flow","Cash Flow Ratios",53,2016-12-01,NA,NA,0.73,NA,NA
"5000","CXO","Cash Flow","Cash Flow Ratios",53,2017-12-01,NA,NA,-0.88,NA,NA
"5001","D","Cash Flow","Cash Flow Ratios",49,2008-12-01,NA,NA,NA,NA,NA
"5002","D","Cash Flow","Cash Flow Ratios",49,2009-12-01,NA,NA,NA,NA,NA
"5003","D","Cash Flow","Cash Flow Ratios",49,2010-12-01,NA,NA,NA,NA,NA
"5004","D","Cash Flow","Cash Flow Ratios",49,2011-12-01,NA,NA,NA,NA,NA
"5005","D","Cash Flow","Cash Flow Ratios",49,2012-12-01,NA,NA,NA,NA,NA
"5006","D","Cash Flow","Cash Flow Ratios",49,2013-12-01,NA,NA,NA,NA,NA
"5007","D","Cash Flow","Cash Flow Ratios",49,2014-12-01,NA,NA,NA,NA,17
"5008","D","Cash Flow","Cash Flow Ratios",49,2015-12-01,NA,NA,NA,NA,NA
"5009","D","Cash Flow","Cash Flow Ratios",49,2016-12-01,NA,NA,NA,NA,-778
"5010","D","Cash Flow","Cash Flow Ratios",49,2017-12-01,NA,NA,NA,NA,NA
"5011","D","Cash Flow","Cash Flow Ratios",50,2008-12-01,NA,NA,NA,NA,NA
"5012","D","Cash Flow","Cash Flow Ratios",50,2009-12-01,NA,NA,NA,NA,NA
"5013","D","Cash Flow","Cash Flow Ratios",50,2010-12-01,NA,NA,NA,NA,NA
"5014","D","Cash Flow","Cash Flow Ratios",50,2011-12-01,NA,NA,NA,NA,NA
"5015","D","Cash Flow","Cash Flow Ratios",50,2012-12-01,NA,NA,NA,NA,NA
"5016","D","Cash Flow","Cash Flow Ratios",50,2013-12-01,NA,NA,NA,NA,NA
"5017","D","Cash Flow","Cash Flow Ratios",50,2014-12-01,NA,NA,NA,NA,NA
"5018","D","Cash Flow","Cash Flow Ratios",50,2015-12-01,NA,NA,NA,NA,NA
"5019","D","Cash Flow","Cash Flow Ratios",50,2016-12-01,NA,NA,NA,NA,NA
"5020","D","Cash Flow","Cash Flow Ratios",50,2017-12-01,NA,NA,NA,NA,NA
"5021","D","Cash Flow","Cash Flow Ratios",51,2008-12-01,22.36,NA,NA,NA,NA
"5022","D","Cash Flow","Cash Flow Ratios",51,2009-12-01,25.93,NA,NA,NA,NA
"5023","D","Cash Flow","Cash Flow Ratios",51,2010-12-01,22.92,NA,NA,NA,NA
"5024","D","Cash Flow","Cash Flow Ratios",51,2011-12-01,26.53,NA,NA,NA,NA
"5025","D","Cash Flow","Cash Flow Ratios",51,2012-12-01,32.29,NA,NA,NA,NA
"5026","D","Cash Flow","Cash Flow Ratios",51,2013-12-01,31.28,NA,NA,NA,NA
"5027","D","Cash Flow","Cash Flow Ratios",51,2014-12-01,42.98,NA,NA,NA,NA
"5028","D","Cash Flow","Cash Flow Ratios",51,2015-12-01,47.72,NA,NA,NA,NA
"5029","D","Cash Flow","Cash Flow Ratios",51,2016-12-01,51.84,NA,NA,NA,NA
"5030","D","Cash Flow","Cash Flow Ratios",51,2017-12-01,43.73,NA,NA,NA,NA
"5031","D","Cash Flow","Cash Flow Ratios",52,2008-12-01,NA,NA,NA,-5.63,NA
"5032","D","Cash Flow","Cash Flow Ratios",52,2009-12-01,NA,NA,NA,-0.34,NA
"5033","D","Cash Flow","Cash Flow Ratios",52,2010-12-01,NA,NA,NA,-10.7,NA
"5034","D","Cash Flow","Cash Flow Ratios",52,2011-12-01,NA,NA,NA,-4.86,NA
"5035","D","Cash Flow","Cash Flow Ratios",52,2012-12-01,NA,NA,NA,-0.06,NA
"5036","D","Cash Flow","Cash Flow Ratios",52,2013-12-01,NA,NA,NA,-5.11,NA
"5037","D","Cash Flow","Cash Flow Ratios",52,2014-12-01,NA,NA,NA,-15.33,NA
"5038","D","Cash Flow","Cash Flow Ratios",52,2015-12-01,NA,NA,NA,-9.42,NA
"5039","D","Cash Flow","Cash Flow Ratios",52,2016-12-01,NA,NA,NA,-16.68,NA
"5040","D","Cash Flow","Cash Flow Ratios",52,2017-12-01,NA,NA,NA,-7.59,NA
"5041","D","Cash Flow","Cash Flow Ratios",53,2008-12-01,NA,NA,-0.49,NA,NA
"5042","D","Cash Flow","Cash Flow Ratios",53,2009-12-01,NA,NA,-0.04,NA,NA
"5043","D","Cash Flow","Cash Flow Ratios",53,2010-12-01,NA,NA,-0.57,NA,NA
"5044","D","Cash Flow","Cash Flow Ratios",53,2011-12-01,NA,NA,-0.48,NA,NA
"5045","D","Cash Flow","Cash Flow Ratios",53,2012-12-01,NA,NA,-0.03,NA,NA
"5046","D","Cash Flow","Cash Flow Ratios",53,2013-12-01,NA,NA,-0.4,NA,NA
"5047","D","Cash Flow","Cash Flow Ratios",53,2014-12-01,NA,NA,-1.45,NA,NA
"5048","D","Cash Flow","Cash Flow Ratios",53,2015-12-01,NA,NA,-0.58,NA,NA
"5049","D","Cash Flow","Cash Flow Ratios",53,2016-12-01,NA,NA,-0.92,NA,NA
"5050","D","Cash Flow","Cash Flow Ratios",53,2017-12-01,NA,NA,-0.32,NA,NA
"5051","DAL","Cash Flow","Cash Flow Ratios",49,2008-12-01,NA,NA,NA,NA,NA
"5052","DAL","Cash Flow","Cash Flow Ratios",49,2009-12-01,NA,NA,NA,NA,NA
"5053","DAL","Cash Flow","Cash Flow Ratios",49,2010-12-01,NA,NA,NA,NA,NA
"5054","DAL","Cash Flow","Cash Flow Ratios",49,2011-12-01,NA,NA,NA,NA,7
"5055","DAL","Cash Flow","Cash Flow Ratios",49,2012-12-01,NA,NA,NA,NA,NA
"5056","DAL","Cash Flow","Cash Flow Ratios",49,2013-12-01,NA,NA,NA,NA,NA
"5057","DAL","Cash Flow","Cash Flow Ratios",49,2014-12-01,NA,NA,NA,NA,984
"5058","DAL","Cash Flow","Cash Flow Ratios",49,2015-12-01,NA,NA,NA,NA,NA
"5059","DAL","Cash Flow","Cash Flow Ratios",49,2016-12-01,NA,NA,NA,NA,-911
"5060","DAL","Cash Flow","Cash Flow Ratios",49,2017-12-01,NA,NA,NA,NA,NA
"5061","DAL","Cash Flow","Cash Flow Ratios",50,2008-12-01,NA,NA,NA,NA,NA
"5062","DAL","Cash Flow","Cash Flow Ratios",50,2009-12-01,NA,NA,NA,NA,NA
"5063","DAL","Cash Flow","Cash Flow Ratios",50,2010-12-01,NA,NA,NA,NA,NA
"5064","DAL","Cash Flow","Cash Flow Ratios",50,2011-12-01,NA,604,NA,NA,NA
"5065","DAL","Cash Flow","Cash Flow Ratios",50,2012-12-01,NA,NA,NA,NA,NA
"5066","DAL","Cash Flow","Cash Flow Ratios",50,2013-12-01,NA,NA,NA,NA,NA
"5067","DAL","Cash Flow","Cash Flow Ratios",50,2014-12-01,NA,NA,NA,NA,NA
"5068","DAL","Cash Flow","Cash Flow Ratios",50,2015-12-01,NA,NA,NA,NA,NA
"5069","DAL","Cash Flow","Cash Flow Ratios",50,2016-12-01,NA,NA,NA,NA,NA
"5070","DAL","Cash Flow","Cash Flow Ratios",50,2017-12-01,NA,NA,NA,NA,NA
"5071","DAL","Cash Flow","Cash Flow Ratios",51,2008-12-01,6.71,NA,NA,NA,NA
"5072","DAL","Cash Flow","Cash Flow Ratios",51,2009-12-01,4.28,NA,NA,NA,NA
"5073","DAL","Cash Flow","Cash Flow Ratios",51,2010-12-01,4.23,NA,NA,NA,NA
"5074","DAL","Cash Flow","Cash Flow Ratios",51,2011-12-01,3.57,NA,NA,NA,NA
"5075","DAL","Cash Flow","Cash Flow Ratios",51,2012-12-01,5.37,NA,NA,NA,NA
"5076","DAL","Cash Flow","Cash Flow Ratios",51,2013-12-01,6.8,NA,NA,NA,NA
"5077","DAL","Cash Flow","Cash Flow Ratios",51,2014-12-01,5.57,NA,NA,NA,NA
"5078","DAL","Cash Flow","Cash Flow Ratios",51,2015-12-01,7.24,NA,NA,NA,NA
"5079","DAL","Cash Flow","Cash Flow Ratios",51,2016-12-01,8.55,NA,NA,NA,NA
"5080","DAL","Cash Flow","Cash Flow Ratios",51,2017-12-01,9.43,NA,NA,NA,NA
"5081","DAL","Cash Flow","Cash Flow Ratios",52,2008-12-01,NA,NA,NA,-14.23,NA
"5082","DAL","Cash Flow","Cash Flow Ratios",52,2009-12-01,NA,NA,NA,0.63,NA
"5083","DAL","Cash Flow","Cash Flow Ratios",52,2010-12-01,NA,NA,NA,4.69,NA
"5084","DAL","Cash Flow","Cash Flow Ratios",52,2011-12-01,NA,NA,NA,4.5,NA
"5085","DAL","Cash Flow","Cash Flow Ratios",52,2012-12-01,NA,NA,NA,1.39,NA
"5086","DAL","Cash Flow","Cash Flow Ratios",52,2013-12-01,NA,NA,NA,5.13,NA
"5087","DAL","Cash Flow","Cash Flow Ratios",52,2014-12-01,NA,NA,NA,6.68,NA
"5088","DAL","Cash Flow","Cash Flow Ratios",52,2015-12-01,NA,NA,NA,12.24,NA
"5089","DAL","Cash Flow","Cash Flow Ratios",52,2016-12-01,NA,NA,NA,9.62,NA
"5090","DAL","Cash Flow","Cash Flow Ratios",52,2017-12-01,NA,NA,NA,3.05,NA
"5091","DAL","Cash Flow","Cash Flow Ratios",53,2008-12-01,NA,NA,0.36,NA,NA
"5092","DAL","Cash Flow","Cash Flow Ratios",53,2009-12-01,NA,NA,-0.14,NA,NA
"5093","DAL","Cash Flow","Cash Flow Ratios",53,2010-12-01,NA,NA,2.51,NA,NA
"5094","DAL","Cash Flow","Cash Flow Ratios",53,2011-12-01,NA,NA,1.85,NA,NA
"5095","DAL","Cash Flow","Cash Flow Ratios",53,2012-12-01,NA,NA,0.5,NA,NA
"5096","DAL","Cash Flow","Cash Flow Ratios",53,2013-12-01,NA,NA,0.18,NA,NA
"5097","DAL","Cash Flow","Cash Flow Ratios",53,2014-12-01,NA,NA,4.09,NA,NA
"5098","DAL","Cash Flow","Cash Flow Ratios",53,2015-12-01,NA,NA,1.1,NA,NA
"5099","DAL","Cash Flow","Cash Flow Ratios",53,2016-12-01,NA,NA,0.87,NA,NA
"5100","DAL","Cash Flow","Cash Flow Ratios",53,2017-12-01,NA,NA,0.35,NA,NA
"5101","DD","Cash Flow","Cash Flow Ratios",49,2007-12-01,NA,NA,NA,NA,NA
"5102","DD","Cash Flow","Cash Flow Ratios",49,2008-12-01,NA,NA,NA,NA,-27.06
"5103","DD","Cash Flow","Cash Flow Ratios",49,2009-12-01,NA,NA,NA,NA,51.52
"5104","DD","Cash Flow","Cash Flow Ratios",49,2010-12-01,NA,NA,NA,NA,-3.84
"5105","DD","Cash Flow","Cash Flow Ratios",49,2011-12-01,NA,NA,NA,NA,13.01
"5106","DD","Cash Flow","Cash Flow Ratios",49,2012-12-01,NA,NA,NA,NA,-5.88
"5107","DD","Cash Flow","Cash Flow Ratios",49,2013-12-01,NA,NA,NA,NA,-34.44
"5108","DD","Cash Flow","Cash Flow Ratios",49,2014-12-01,NA,NA,NA,NA,16.77
"5109","DD","Cash Flow","Cash Flow Ratios",49,2015-12-01,NA,NA,NA,NA,-37.61
"5110","DD","Cash Flow","Cash Flow Ratios",49,2016-12-01,NA,NA,NA,NA,42.49
"5111","DD","Cash Flow","Cash Flow Ratios",50,2007-12-01,NA,NA,NA,NA,NA
"5112","DD","Cash Flow","Cash Flow Ratios",50,2008-12-01,NA,-57.45,NA,NA,NA
"5113","DD","Cash Flow","Cash Flow Ratios",50,2009-12-01,NA,198.26,NA,NA,NA
"5114","DD","Cash Flow","Cash Flow Ratios",50,2010-12-01,NA,-11.13,NA,NA,NA
"5115","DD","Cash Flow","Cash Flow Ratios",50,2011-12-01,NA,8.46,NA,NA,NA
"5116","DD","Cash Flow","Cash Flow Ratios",50,2012-12-01,NA,-7.65,NA,NA,NA
"5117","DD","Cash Flow","Cash Flow Ratios",50,2013-12-01,NA,-57.56,NA,NA,NA
"5118","DD","Cash Flow","Cash Flow Ratios",50,2014-12-01,NA,30.45,NA,NA,NA
"5119","DD","Cash Flow","Cash Flow Ratios",50,2015-12-01,NA,-59.4,NA,NA,NA
"5120","DD","Cash Flow","Cash Flow Ratios",50,2016-12-01,NA,232.02,NA,NA,NA
"5121","DD","Cash Flow","Cash Flow Ratios",51,2007-12-01,5.4,NA,NA,NA,NA
"5122","DD","Cash Flow","Cash Flow Ratios",51,2008-12-01,6.48,NA,NA,NA,NA
"5123","DD","Cash Flow","Cash Flow Ratios",51,2009-12-01,5.01,NA,NA,NA,NA
"5124","DD","Cash Flow","Cash Flow Ratios",51,2010-12-01,5.44,NA,NA,NA,NA
"5125","DD","Cash Flow","Cash Flow Ratios",51,2011-12-01,5.47,NA,NA,NA,NA
"5126","DD","Cash Flow","Cash Flow Ratios",51,2012-12-01,5.15,NA,NA,NA,NA
"5127","DD","Cash Flow","Cash Flow Ratios",51,2013-12-01,6.49,NA,NA,NA,NA
"5128","DD","Cash Flow","Cash Flow Ratios",51,2014-12-01,7.11,NA,NA,NA,NA
"5129","DD","Cash Flow","Cash Flow Ratios",51,2015-12-01,6.89,NA,NA,NA,NA
"5130","DD","Cash Flow","Cash Flow Ratios",51,2016-12-01,4.39,NA,NA,NA,NA
"5131","DD","Cash Flow","Cash Flow Ratios",52,2007-12-01,NA,NA,NA,9.21,NA
"5132","DD","Cash Flow","Cash Flow Ratios",52,2008-12-01,NA,NA,NA,3.77,NA
"5133","DD","Cash Flow","Cash Flow Ratios",52,2009-12-01,NA,NA,NA,13.15,NA
"5134","DD","Cash Flow","Cash Flow Ratios",52,2010-12-01,NA,NA,NA,11.01,NA
"5135","DD","Cash Flow","Cash Flow Ratios",52,2011-12-01,NA,NA,NA,9.82,NA
"5136","DD","Cash Flow","Cash Flow Ratios",52,2012-12-01,NA,NA,NA,8.78,NA
"5137","DD","Cash Flow","Cash Flow Ratios",52,2013-12-01,NA,NA,NA,4.47,NA
"5138","DD","Cash Flow","Cash Flow Ratios",52,2014-12-01,NA,NA,NA,5.96,NA
"5139","DD","Cash Flow","Cash Flow Ratios",52,2015-12-01,NA,NA,NA,2.9,NA
"5140","DD","Cash Flow","Cash Flow Ratios",52,2016-12-01,NA,NA,NA,9.83,NA
"5141","DD","Cash Flow","Cash Flow Ratios",53,2007-12-01,NA,NA,0.91,NA,NA
"5142","DD","Cash Flow","Cash Flow Ratios",53,2008-12-01,NA,NA,0.57,NA,NA
"5143","DD","Cash Flow","Cash Flow Ratios",53,2009-12-01,NA,NA,1.96,NA,NA
"5144","DD","Cash Flow","Cash Flow Ratios",53,2010-12-01,NA,NA,1.01,NA,NA
"5145","DD","Cash Flow","Cash Flow Ratios",53,2011-12-01,NA,NA,0.93,NA,NA
"5146","DD","Cash Flow","Cash Flow Ratios",53,2012-12-01,NA,NA,1.11,NA,NA
"5147","DD","Cash Flow","Cash Flow Ratios",53,2013-12-01,NA,NA,0.27,NA,NA
"5148","DD","Cash Flow","Cash Flow Ratios",53,2014-12-01,NA,NA,0.47,NA,NA
"5149","DD","Cash Flow","Cash Flow Ratios",53,2015-12-01,NA,NA,0.35,NA,NA
"5150","DD","Cash Flow","Cash Flow Ratios",53,2016-12-01,NA,NA,0.91,NA,NA
"5151","DE","Cash Flow","Cash Flow Ratios",49,2008-10-01,NA,NA,NA,NA,-29.37
"5152","DE","Cash Flow","Cash Flow Ratios",49,2009-10-01,NA,NA,NA,NA,1.84
"5153","DE","Cash Flow","Cash Flow Ratios",49,2010-10-01,NA,NA,NA,NA,14.98
"5154","DE","Cash Flow","Cash Flow Ratios",49,2011-10-01,NA,NA,NA,NA,1.93
"5155","DE","Cash Flow","Cash Flow Ratios",49,2012-10-01,NA,NA,NA,NA,-49.8
"5156","DE","Cash Flow","Cash Flow Ratios",49,2013-10-01,NA,NA,NA,NA,178.69
"5157","DE","Cash Flow","Cash Flow Ratios",49,2014-10-01,NA,NA,NA,NA,8.35
"5158","DE","Cash Flow","Cash Flow Ratios",49,2015-10-01,NA,NA,NA,NA,6.08
"5159","DE","Cash Flow","Cash Flow Ratios",49,2016-10-01,NA,NA,NA,NA,0.64
